,Brand,Make_Year,Fuel,KMs_Driven,Engine_Displacement,No_Of_Owner,Transmission,Mileage,Max_Power,Torque,Seats,Color,Gear_Box,Drive_Type,Steering_Type,Front_Brake_Type,Rear_Brake_Type,Acceleration,Engine_Type,Price
103,Hyundai i10 Sportz Option,2011,Petrol,"55,000 kms",1197 CC,First Owner,Manual,20.36 kmpl,78.9 bhp,111.8Nm@ 4000rpm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,-,DOHC Kappa2 Engine,2.85 Lakh*
104,Hyundai Elantra 1.6 SX,2015,Diesel,"73,398 kms",1582 CC,First Owner,Manual,22.54 kmpl,126.2 bhp,259.88Nm@ 1900-2750rpm,5,Grey,6 Speed,FWD,Power,Disc,Disc,-,U2 VGT CRDi Diesel Engine,6.75 Lakh*
105,Renault Duster 85PS Diesel RxL Optional,2013,Diesel,"83,000 kms",1461 CC,First Owner,Manual,20.46 kmpl,83.8 bhp,200Nm@ 1900rpm,5,White,6 Speed,FWD,Power,Ventilated Disc,Drum,-,dCi Diesel Engine,4.25 Lakh*
106,Honda City i VTEC V,2015,Petrol,"81,000 kms",1497 CC,First Owner,Manual,17.4 kmpl,117.3 bhp,145Nm@ 4600rpm,5,Grey,CVT,FWD,Power,Disc,Drum,10 Seconds,i VTEC Engine,7.4 Lakh*
107,Hyundai Creta 1.6 CRDi SX,2018,Diesel,"76,190 kms",1582 CC,First Owner,Manual,19.67 kmpl,126.2 bhp,259.9Nm@ 1900-2750rpm,5,Silver,6 Speed,FWD,Power,Disc,Drum,10.5 Seconds,U2 CRDI VGT Engine,10.5 Lakh*
108,Ford Endeavour 3.2 Trend AT 4X4,2017,Diesel,"1,35,000 kms",3198 CC,First Owner,Automatic,10.91 kmpl,197.2 bhp,470Nm@ 1750-2500rpm,7,Brown,5 Speed,4WD,Power,Disc,Disc,-,Diesel Engine,21.5 Lakh*
109,Maruti Baleno Zeta CVT,2017,Petrol,"67,000 kms",1197 CC,First Owner,Automatic,19.56 kmpl,81.80 bhp,113Nm@ 4200rpm,5,White,4 Speed,FWD,Electric,Disc,Drum,12.79 seconds,1.2L VVT Engine,6.9 Lakh*
110,Ford Endeavour 3.2 Titanium AT 4X4,2018,Diesel,"54,000 kms",3198 CC,First Owner,Automatic,10.91 kmpl,197 bhp,470Nm@ 1750-2500rpm,7,White,5 Speed,4WD,Power,Disc,Disc,10.86 Seconds,Diesel Engine,24.9 Lakh*
111,Mahindra Bolero 2011-2019 DI - AC BS III,2014,Diesel,"1,20,000 kms",2523 CC,First Owner,Manual,15.96 kmpl,63 bhp,180Nm@ 1440-1500rpm,9,Silver,6 Speed,2WD,Manual,Disc,Drum,30.3 Seconds,DI Turbo Diesel Engine,5 Lakh*
112,Hyundai Verna 1.6 CRDi EX MT,2014,Diesel,"65,000 kms",1582 CC,First Owner,Manual,22.32 kmpl,126.3 bhp,259.9Nm@ 1900-2750rpm,5,Blue,6 Speed,FWD,Power,Disc,Disc,-,VGT CRDi Diesel Engine,4.75 Lakh*
113,Tata Tiago 1.2 Revotron XE,2019,Petrol,"4,000 kms",1199 CC,First Owner,Manual,23.84 kmpl,84 bhp,114Nm@ 3500rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,14.3 Seconds,Revotron Engine,4.87 Lakh*
114,MG Hector Sharp DCT,2020,Petrol,"12,000 kms",1451 CC,Second Owner,Automatic,13.96 kmpl,141 bhp,250Nm@ 1600-3600rpm,5,-,5 Speed,FWD,-,Disc,Disc,-,-,15.75 Lakh*
115,Mahindra Scorpio S11 BSIV,2019,Diesel,"51,000 kms",2179 CC,First Owner,Manual,16.36 kmpl,140 bhp,320Nm@ 1500-2800rpm,7,Red,5 Speed,RWD,Power,Ventilated Disc,Drum,-,mHawk Diesel Engine,16.49 Lakh*
116,Maruti Swift VDI BSIV,2014,Diesel,"65,000 kms",1248 CC,First Owner,Manual,25.2 kmpl,74 bhp,190Nm@ 2000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,14.8 Seconds,DDiS Diesel Engine,4.9 Lakh*
117,Hyundai i20 Asta Opt,2021,Petrol,"10,000 kms",1197 CC,First Owner,Manual,21.0 kmpl,81.86 bhp,114.74nm@ 4200rpm,5,Red,6 Speed,-,Electric,Disc,Drum,-,1.2 l Kappa petrol,9.75 Lakh*
118,Hyundai i20 Sportz DT,2021,Petrol,"10,000 kms",1197 CC,First Owner,Manual,21.0 kmpl,81.86 bhp,114.74nm@ 4200rpm,5,Silver,5 Speed,-,Electric,Disc,Drum,-,1.2 l Kappa petrol,8.25 Lakh*
119,Toyota Innova 2.5 GX (Diesel) 8 Seater,2016,Diesel,"75,000 kms",2494 CC,First Owner,Manual,12.99 kmpl,100.6 bhp,200Nm@ 1200-3600rpm,8,White,5 Speed,RWD,Power,Ventilated Disc,Drum,13.3 Seconds,2KD-FTV Diesel Engine,8.75 Lakh*
120,Tata Nexon 1.5 Revotorq XZ Plus,2018,Diesel,"60,000 kms",1497 CC,First Owner,Manual,21.5 kmpl,108.5 bhp,260Nm@ 1500-2750rpm,5,White,5 Speed,FWD,Power,Disc,Drum,13.25 Seconds,"Revotorq, 1.5L Turbocharg",7.75 Lakh*
121,Hyundai i20 1.2 Sportz,2010,Petrol,"57,000 kms",1197 CC,First Owner,Manual,17.0 kmpl,80 bhp,"11.4 kgm at 4,000 rpm",5,White,5 Speed,FWD,Power,Disc,Drum,12.96 Sec,In-Line Engine,3 Lakh*
122,Maruti Wagon R VXI,2015,Petrol,"47,900 kms",998 CC,First Owner,Manual,21.79 kmpl,67.05 bhp,90Nm@ 3500rpm,5,White,4 Speed,FWD,Power,Disc,Drum,18.6 Seconds,K10B Petrol Engine,3.7 Lakh*
123,Mahindra Xylo E8,2010,Diesel,"70,000 kms",2498 CC,Second Owner,Manual,14.0 kmpl,112 bhp,260 Nm at 1800-2200 rpm,8,White,6 Speed,2 WD,Power,Ventilated Disc,Drum,-,In-Line Engine,2.3 Lakh*
124,Hyundai Verna 1.6 VTVT S,2016,Petrol,"80,456 kms",1591 CC,First Owner,Manual,17.01 kmpl,121.3 bhp,154.9Nm@ 4200rpm,5,Black,5 Speed,FWD,Power,Disc,Drum,10.5 Seconds,VTVT Petrol Engine,6.91 Lakh*
125,Hyundai Verna SX CRDi AT,2014,Diesel,"65,314 kms",1582 CC,First Owner,Automatic,19.08 kmpl,126.32 bhp,259.8Nm@ 1900-2750rpm,5,White,5 Speed,FWD,Power,Disc,Disc,10.62 Seconds,Diesel Engine,5.75 Lakh*
126,Hyundai i20 2015-2017 Magna 1.4 CRDi,2017,Diesel,"52,000 kms",1396 CC,First Owner,Manual,22.54 kmpl,88.73 bhp,219.7Nm@ 1500-2750rpm,5,GOLD,7 Speed,FWD,Power,Disc,Drum,11.9 Seconds,U2 CRDI Diesel Engine,5.75 Lakh*
127,Maruti Ertiga SHVS VDI,2017,Diesel,"65,000 kms",1248 CC,Second Owner,Manual,24.52 kmpl,88.5 bhp,200Nm@ 1750rpm,7,White,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,D13A SHVS Engine,7.5 Lakh*
128,Maruti Ertiga SHVS VDI,2016,Diesel,"68,000 kms",1248 CC,First Owner,Manual,24.52 kmpl,88.5 bhp,200Nm@ 1750rpm,7,White,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,D13A SHVS Engine,6.91 Lakh*
129,Mercedes-Benz E-Class E250 CDI Avantgrade,2014,Diesel,"31,000 kms",2143 CC,First Owner,Automatic,13.0 kmpl,201.1 bhp,500Nm@ 1600-1800rpm,5,White,5 Speed,RWD,Power,Disc,Disc,7.5 Seconds,In-Line Diesel Engine,21.5 Lakh*
130,Toyota Innova Crysta 2.4 GX 8 STR,2020,Diesel,"43,000 kms",2393 CC,First Owner,Manual,12.0 kmpl,148 bhp,343Nm@ 1400-2800rpm,8,Grey,5 Speed,RWD,Power,Disc,Drum,-,2.4L Diesel Engine,18.5 Lakh*
131,Maruti Ciaz VDi Option SHVS,2015,Diesel,"65,324 kms",1248 CC,First Owner,Manual,28.09 kmpl,88.5 bhp,200Nm@ 1750rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,15 Seconds,DDIS 200 Engine,5.25 Lakh*
132,Toyota Innova 2.5 EV Diesel MS 8 Str BSIII,2010,Diesel,"3,08,000 kms",2494 CC,Second Owner,Manual,12.8 kmpl,102 bhp,20.4@ 1400-3400(kgm@ rpm),8,White,6 Speed,-,Manual,Ventilated Disc,Drum,17.55 seconds,In-Line Engine,6 Lakh*
133,Ford EcoSport 1.5 TDCi Titanium BSIV,2015,Diesel,"74,000 kms",1498 CC,First Owner,Manual,22.77 kmpl,98.59 bhp,205Nm@ 1750-3250rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,13.5 Seconds,TDCi Diesel Engine,5.75 Lakh*
134,Tata Tiago 1.2 Revotron XTA,2018,Petrol,"31,000 kms",1199 CC,First Owner,Automatic,23.84 kmpl,84 bhp,114Nm@ 3500rpm,5,Grey,6 Speed,FWD,Power,Disc,Drum,16.31 Seconds,Revotron Engine,5.75 Lakh*
135,Honda City i DTEC SV,2015,Diesel,"68,000 kms",1498 CC,First Owner,Manual,26.0 kmpl,98.6 bhp,200Nm@ 1750rpm,5,-,5 Speed,FWD,Power,Disc,Drum,10 Seconds,i DTEC Diesel Engine,5.85 Lakh*
136,Maruti Ciaz VXi Plus,2016,Petrol,"81,000 kms",1373 CC,First Owner,Manual,20.73 kmpl,91.1 bhp,130Nm@ 4000rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,14 Seconds,k14B VVT Engine,6.75 Lakh*
137,Toyota Innova Crysta 2016-2020 2.8 GX AT 8S BSIV,2017,Diesel,"73,000 kms",2755 CC,Second Owner,Automatic,11.36 kmpl,171.5 bhp,360Nm@ 1200-3400rpm,8,Silver,5 Speed,RWD,Power,Disc,Drum,-,1-GD FTV Engine,14.25 Lakh*
138,Hyundai Grand i10 Sportz,2016,Petrol,"51,000 kms",1197 CC,First Owner,Manual,18.9 kmpl,82 bhp,114Nm@ 4000rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,4.9 Lakh*
139,Honda Brio 1.2 S MT,2018,Petrol,"68,000 kms",1198 CC,First Owner,Manual,18.5 kmpl,86.8 bhp,109Nm@ 4500rpm,5,Brown,5 Speed,FWD,Power,Disc,Drum,14.5 Seconds,i-VTEC Engine,4.75 Lakh*
140,Hyundai Grand i10 Sportz,2016,Petrol,"51,000 kms",1197 CC,First Owner,Manual,18.9 kmpl,82 bhp,114Nm@ 4000rpm,5,White,5-Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,4.9 Lakh*
141,Honda Brio 1.2 S MT,2018,Petrol,"68,000 kms",1198 CC,First Owner,Manual,18.5 kmpl,86.8 bhp,109Nm@ 4500rpm,5,White,6 Speed,FWD,Power,Disc,Drum,14.5 Seconds,i-VTEC Engine,4.75 Lakh*
142,Toyota Fortuner 4x2 AT,2013,Diesel,"1,93,000 kms",2982 CC,Second Owner,Automatic,12.55 kmpl,168.5 bhp,360Nm@ 1400-3200rpm,7,Red,6 Speed,FWD,Power,Ventilated Disc,Drum,9.6 Seconds,D-4D Diesel Engine,14.5 Lakh*
143,Datsun RediGO AMT 1.0 T Option,2020,Petrol,"3,000 kms",999 CC,First Owner,Automatic,22.5 kmpl,67 bhp,91Nm@ 4250rpm,5,White,6 Speed,2WD,Power,Disc,Drum,-,1.0L Petrol Engine,4.65 Lakh*
144,Hyundai Sonata 2.4 GDi MT,2012,Petrol,"74,000 kms",2359 CC,Second Owner,Manual,13.44 kmpl,198.25 bhp,250Nm@ 4250rpm,5,Red,5 Speed,FWD,Power,Vantilated Disc,Solid Disc,9.43 Seconds,GDi Petrol Engine,6.5 Lakh*
145,Toyota Innova Crysta 2016-2020 2.8 GX AT 8S BSIV,2019,Diesel,"65,000 kms",2755 CC,First Owner,Automatic,11.36 kmpl,171.5 bhp,360Nm@ 1200-3400rpm,8,Blue,5 Speed,RWD,Power,Disc,Drum,-,1-GD FTV Engine,17.51 Lakh*
146,Toyota Corolla Altis G,2014,Petrol,"62,325 kms",1798 CC,First Owner,Manual,14.53 kmpl,138.1 bhp,173Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Solid Disc,10.42Seconds,DOHC Dual VVT-i Petrol En,7.75 Lakh*
147,Volkswagen Ameo 1.5 TDI Comfortline,2016,Diesel,"82,536 kms",1498 CC,First Owner,Manual,21.66 kmpl,108.62 bhp,250Nm@ 1500-3000rpm,5,White,CVT,FWD,Power,Ventilated Disc,Drum,11.64 Seconds,TDI Diesel Engine,4.24 Lakh*
148,Hyundai i20 1.2 Magna,2011,Petrol,"62,354 kms",1197 CC,Second Owner,Manual,18.5 kmpl,80 bhp,"11.4 kgm at 4,000 rpm",5,White,5 Speed,-,Power,Disk,Drum,-,In-Line Engine,2.89 Lakh*
149,Volkswagen Vento Diesel Comfortline,2013,Diesel,"58,632 kms",1598 CC,First Owner,Manual,20.54 kmpl,103.6 bhp,250Nm@ 1500-2500rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,-,Common Rail Diesel Engine,4.22 Lakh*
150,Honda Amaze 2016-2021 VX CVT Petrol,2017,Petrol,"67,000 kms",1199 CC,First Owner,Automatic,18.3 kmpl,88.76 bhp,110Nm@ 4800rpm,5,Silver,5 Speed,FWD,Electric,Disc,Drum,15 Seconds,i-VTEC Petrol Engine,6.5 Lakh*
151,Toyota Platinum Etios 1.4 GD,2018,Diesel,"55,000 kms",1364 CC,First Owner,Manual,23.59 kmpl,67.05 bhp,170Nm@ 1800-2400rpm,5,Silver,5 speed,FWD,Power,Ventilated DIsc,Drum,13.9 Seconds,D-4D Diesel engine,6 Lakh*
152,Nissan Sunny XV,2013,Petrol,"60,000 kms",1498 CC,First Owner,Manual,16.95 kmpl,97.7 bhp,134Nm@ 4000rpm,5,Silver,6 Speed,FWD,Power,Ventilated Disc,Drum,-,HR15 Petrol Engine,4.25 Lakh*
153,Nissan Terrano XL 85 PS,2016,Diesel,"65,000 kms",1461 CC,First Owner,Manual,20.45 kmpl,83.8 bhp,200Nm@ 1900rpm,5,White,6 Speed,FWD,Power,Disc,Drum,14 Seconds,K9K Diesel Engine,6.25 Lakh*
154,Renault Duster 85PS Diesel RxS,2016,Diesel,"55,000 kms",1461 CC,First Owner,Manual,19.87 kmpl,83.8 bhp,200Nm@ 1750rpm,5,White,5 Speed,FWD,Power,Disc,Drum,13.9 Seconds,dCi THP Diesel Engine,6.25 Lakh*
155,Mahindra Thar LX 4-Str Hard Top Diesel,2020,Diesel,"10,000 kms",2184 CC,First Owner,Manual,15.2 kmpl,130 bhp,300nm@ 1600-2800rpm,4,Grey,4 Speed,4X4,Power,Disc,Drum,-,mHawk 130 Engine,14.9 Lakh*
156,Hyundai Creta 1.6 S Automatic,2018,Diesel,"60,000 kms",1582 CC,First Owner,Automatic,17.6 kmpl,126.2 bhp,259.87NM@ 1500-3000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,-,U2 CRDI VGT Engine,11.9 Lakh*
157,Maruti Wagon R LXI,2013,Petrol,"46,370 kms",998 CC,First Owner,Manual,20.51 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Black,6 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,2.8 Lakh*
158,Hyundai Verna 1.6 CRDI,2013,Diesel,"65,243 kms",1582 CC,First Owner,Manual,22.32 kmpl,126.3 bhp,259.9Nm@ 1900-2750rpm,5,Black,5 Speed,FWD,Power,Disc,Disc,-,VGT CRDi Diesel Engine,4.39 Lakh*
159,Hyundai Xcent 1.2 CRDi S,2017,Diesel,"65,342 kms",1186 CC,First Owner,Manual,25.4 kmpl,73.97 bhp,190.25nm@ 1750-2250rpm,5,White,6 Speed,FWD,Power,Disc,Drum,-,1.2L U2 CRDi Diesel,4.65 Lakh*
160,Skoda Octavia 2.0 TDI AT Style Plus,2017,Diesel,"65,000 kms",1968 CC,First Owner,Automatic,19.5 kmpl,141 bhp,320Nm@ 1750-3000rpm,5,Brown,5 Speed,FWD,Power,Disc,Disc,9.35 Seconds,2.0TDI Diesel Engine,13.5 Lakh*
161,Mahindra Scorpio LX BSIV,2012,Diesel,"75,000 kms",2179 CC,First Owner,Manual,12.05 kmpl,120 bhp,290Nm@ 1800-2800rpm,9,White,5 Speed,FWD,Power,Disc,Drum,-,mHawk CRDe Engine,4.51 Lakh*
162,Honda City i DTEC VX,2014,Diesel,"62,000 kms",1498 CC,First Owner,Manual,25.1 kmpl,98.6 bhp,200Nm@ 1750rpm,5,Silver,6 Speed,FWD,Power,Disc,Drum,10 Seconds,i DTEC Diesel Engine,5.9 Lakh*
163,Maruti Ciaz 1.4 Alpha,2020,Petrol,"14,000 kms",1373 CC,First Owner,Manual,20.73 kmpl,91.1 bhp,130Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,14 Seconds,k14B VVT Engine,10 Lakh*
164,Nissan Micra Active XV S,2014,Petrol,"48,000 kms",1198 CC,First Owner,Manual,19.49 kmpl,67.04 bhp,104Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,15 Seconds,In Line Petrol Engine,3.11 Lakh*
165,Mahindra XUV500 W10 2WD,2015,Diesel,"90,000 kms",2179 CC,Second Owner,Manual,16.0 kmpl,140 bhp,330Nm@ 1600-2800rpm,7,White,7 Speed,FWD,Power,Disc,Disc,10 Seconds,mHawk Diesel Engine,8.25 Lakh*
166,Hyundai i10 Magna 1.1L,2015,Petrol,"68,000 kms",1086 CC,First Owner,Manual,19.81 kmpl,68.05 bhp,99.04Nm@ 4500rpm,5,Brown,5 Speed,FWD,Power,Ventilated Disc,Drum,14.3 Seconds,IRDE2 Engine,3.75 Lakh*
167,Hyundai i10 Era,2013,Petrol,"62,000 kms",1086 CC,First Owner,Manual,19.81 kmpl,68.05 bhp,99.04Nm@ 4500rpm,5,White,4 Speed,FWD,Power,Ventilated Disc,Drum,14.3 Seconds,IRDE2 Engine,2.75 Lakh*
168,Volkswagen Vento 1.5 TDI Highline AT,2017,Diesel,"65,000 kms",1498 CC,First Owner,Automatic,22.15 kmpl,108.6 bhp,250Nm@ 1500-3000rpm,5,Silver,5 speed,FWD,Power,Ventilated Disc,Drum,11.07 Seconds,TDI Diesel Engine,8.75 Lakh*
169,Mahindra Ssangyong Rexton RX7,2013,Diesel,"1,00,000 kms",2696 CC,Second Owner,Automatic,11.18 kmpl,184 bhp,402Nm@ 1600-3000rpm,7,White,5 Speed,AWD,Power,Ventilated Disc,Disc,13.5 Seconds,RX270 XVT Diesel Engine,8 Lakh*
170,Hyundai Verna SX CRDi AT,2014,Diesel,"50,000 kms",1582 CC,Second Owner,Automatic,19.08 kmpl,126.32 bhp,259.8Nm@ 1900-2750rpm,5,White,5 Speed,FWD,Power,Disc,Disc,10.62 Seconds,Diesel Engine,5.3 Lakh*
171,Renault Duster 85PS Diesel RxL,2014,Diesel,"65,000 kms",1461 CC,First Owner,Manual,19.87 kmpl,83.8 bhp,200Nm@ 1750rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,13.9 Seconds,dCi THP Diesel Engine,4.25 Lakh*
172,Maruti Alto LXi,2010,Petrol,"46,000 kms",796 CC,First Owner,Manual,19.7 kmpl,46.3 bhp,62Nm@ 3000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,17.7 seconds,In-Line Engine,2.1 Lakh*
173,Honda New Accord 2008-2011 2.4 MT,2008,Petrol,"85,632 kms",2354 CC,Second Owner,Manual,12.8 kmpl,177.6 bhp,222Nm@ 4300rpm,5,White,5 Speed,FWD,Power,Multilateral Disc,Solid Disc,-,DOHC i-VTEC,3 Lakh*
174,Maruti Wagon R LXI DUO,2010,LPG,"59,024 kms",998 CC,First Owner,Manual,14.4 km/kg,61.7 bhp,85Nm@ 3500rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,-,K Series Petrol Engine,2 Lakh*
175,Hyundai i20 Sportz 1.2,2014,Petrol,"70,000 kms",1197 CC,Second Owner,Manual,18.6 kmpl,81.83 bhp,114.7Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,13.2 Seconds,Kappa VTVT Petrol Engine,5 Lakh*
