,Brand,Make_Year,Fuel,KMs_Driven,Engine_Displacement,No_Of_Owner,Transmission,Mileage,Max_Power,Torque,Seats,Color,Gear_Box,Drive_Type,Steering_Type,Front_Brake_Type,Rear_Brake_Type,Acceleration,Engine_Type,Price
99,Mercedes-Benz CLA 200 CDI Style,2018,Diesel,"40,000 kms",2143 CC,First Owner,Automatic,17.9 kmpl,134.1 bhp,300Nm@ 1600-3000rpm,5,Grey,7 Speed,FWD,Power,Disc,Disc,9.8 Seconds,In Line Diesel Engine,29.75 Lakh*
100,Ford EcoSport 1.5 DV5 MT Trend,2014,Diesel,"1,02,261 kms",1498 CC,First Owner,Manual,22.7 kmpl,89.84 bhp,204Nm@ 2000-2750rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,13.5 Seconds,TDCi Diesel Engine,4.99 Lakh*
101,Toyota Innova Crysta 2016-2020 2.4 VX MT 8S BSIV,2016,Diesel,"78,000 kms",2393 CC,First Owner,Manual,13.68 kmpl,147.8 bhp,343Nm@ 1400-2800rpm,8,Silver,5 Speed,RWD,Power,Disc,Drum,-,2-GD FTV Engine,17.1 Lakh*
102,Toyota Innova 2.5 G (Diesel) 8 Seater,2014,Diesel,"1,30,000 kms",2494 CC,First Owner,Manual,12.99 kmpl,100 bhp,200Nm@ 1400-3400rpm,8,Beige,5 Speed,FWD,Power,Ventilated Disc,Leading-Trailing Drum,-,In-Line Engine,12 Lakh*
103,Tata Tiago 2019-2020 XZ,2019,Petrol,"38,295 kms",1199 CC,First Owner,Manual,23.84 kmpl,83.83 bhp,114Nm@ 3500rpm,5,Brown,5 Speed,FWD,Power,Disc,Drum,-,Revotron Engine,5.3 Lakh*
104,Renault Duster Petrol RxL,2014,Petrol,"25,000 kms",1598 CC,First Owner,Manual,13.05 kmpl,102.53 bhp,148Nm@ 3750rpm,5,Grey,5 speed,FWD,Power,Ventilated Disc,Drum,11.5 Seconds,K4M Petrol Engine,5.65 Lakh*
105,Nissan Micra Active XV,2018,Petrol,"45,000 kms",1198 CC,First Owner,Manual,19.69 kmpl,67.04 bhp,104Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,15 Seconds,In Line Petrol Engine,4.35 Lakh*
106,Honda Jazz 1.2 VX i VTEC,2015,Petrol,"31,085 kms",1199 CC,First Owner,Manual,18.7 kmpl,88.7 bhp,110Nm@ 4800rpm,5,Orange,5 Speed,FWD,Power,Disc,Drum,13.7 Seconds,i-VTEC Petrol Engine,5.7 Lakh*
107,Kia Carnival Prestige,2020,Diesel,"18,012 kms",2199 CC,First Owner,Automatic,14.11 kmpl,197.2 bhp,440nm@ 1750-2750rpm,7,Silver,8 Speed,2WD,Power,Disc,Disc,-,2.2L VGT Diesel Engine,31 Lakh*
108,Honda Amaze VX CVT Diesel,2019,Diesel,"12,000 kms",1498 CC,First Owner,Automatic,24.7 kmpl,79.12 bhp,160nm@ 1750rpm,5,White,CVT,-,Electric,Disc,Drum,-,1.5L i-DTEC,9.9 Lakh*
109,Hyundai i10 Sportz 1.1L,2011,Petrol,"1,22,531 kms",1086 CC,First Owner,Manual,19.81 kmpl,68.05 bhp,99.04Nm@ 4500rpm,5,Golden,5 Speed,FWD,Power,Ventilated Disc,Drum,14.3 Seconds,IRDE2 Engine,2.4 Lakh*
110,Honda City 1.5 S MT,2011,Petrol,"75,000 kms",1497 CC,First Owner,Manual,17.0 kmpl,118 bhp,146Nm at 4800 rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,-,In-Line Engine,4.6 Lakh*
111,Nissan Micra Active XV,2014,Petrol,"58,231 kms",1198 CC,Second Owner,Manual,19.69 kmpl,67.04 bhp,104Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,15 Seconds,In Line Petrol Engine,3.3 Lakh*
112,Maruti Ritz VXi,2011,Petrol,"89,529 kms",1197 CC,First Owner,Manual,18.5 kmpl,85.80 bhp,114Nm@ 4000rpm,5,Green,5 Speed,FWD,Power,Ventilated Disc,Drum,15 Seconds,K Series Petrol Engine,2.49 Lakh*
113,BMW 3 Series GT Luxury Line,2016,Diesel,"60,000 kms",1995 CC,Second Owner,Automatic,21.76 kmpl,188 bhp,400Nm@ 1750-2500rpm,5,White,8 Speed,RWD,Power,Disc,Disc,7.7 Seconds,TwinPower Turbo 4-Cylinde,25.5 Lakh*
114,Renault KWID 1.0 RXT Optional,2017,Petrol,"28,316 kms",999 CC,First Owner,Manual,23.01 kmpl,67 bhp,91Nm@ 4250rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,13.90 Seconds,Petrol Engine,3.45 Lakh*
115,Maruti Alto 800 LX Optional,2014,Petrol,"44,036 kms",796 CC,First Owner,Manual,22.74 kmpl,47.3 bhp,69Nm@ 3500rpm,5,Red,5 Speed,FWD,Manual,Solid Disc,Drum,19 Seconds,F8D Petrol Engine,2.7 Lakh*
116,Hyundai Grand i10 Magna AT,2016,Petrol,"19,000 kms",1197 CC,First Owner,Automatic,18.9 kmpl,82 bhp,114Nm@ 4000rpm,5,White,4 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,5.5 Lakh*
117,Volkswagen Polo 1.2 MPI Highline,2015,Petrol,"80,988 kms",1198 CC,Second Owner,Manual,16.47 kmpl,74 bhp,110Nm@ 3750rpm,5,White,5 Speed,FWD,Power,Disc,Drum,14.2 Seconds,MPI Petrol Engine,4.4 Lakh*
118,Maruti Vitara Brezza ZDi Plus Dual Tone,2019,Diesel,"14,502 kms",1248 CC,First Owner,Manual,24.3 kmpl,88.5 bhp,200Nm@ 1750rpm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,12.36 Seconds,DDiS 200 Diesel Engine,11.5 Lakh*
119,Honda Brio V MT,2012,Petrol,"88,000 kms",1198 CC,First Owner,Manual,19.4 kmpl,86.8 bhp,109Nm@ 4500rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,-,i-VTEC Engine,3.5 Lakh*
120,Maruti Celerio 2017-2021 ZXI Optional,2017,Petrol,"86,500 kms",998 CC,First Owner,Manual,21.63 kmpl,67.05 bhp,90Nm@ 3500rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,15.05 Seconds,K10B Engine,4.22 Lakh*
121,Mahindra NuvoSport N4,2016,Diesel,"49,000 kms",1493 CC,Second Owner,Manual,17.45 kmpl,100 bhp,240Nm@ 1600-2800rpm,7,Black,5 Speed,RWD,Power,Disc,Drum,13.9 Seconds,mHawk Diesel Engine,5.9 Lakh*
122,Renault Duster 110PS Diesel RxZ,2013,Diesel,"85,000 kms",1461 CC,First Owner,Manual,19.01 kmpl,108.45 bhp,248Nm@ 2250rpm,5,Brown,6 Speed,FWD,Power,Ventilated Disc,Drum,-,dCi Diesel Engine,5.65 Lakh*
123,Maruti Swift Dzire ZDI,2019,Diesel,"49,000 kms",1248 CC,First Owner,Manual,28.4 kmpl,74.02 bhp,190Nm@ 2000rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,13.03 Seconds,DDiS Diesel Engine,7.95 Lakh*
124,Maruti Ritz VXI,2009,Petrol,"30,000 kms",1197 CC,Second Owner,Manual,21.1 kmpl,85.80 bhp,114Nm@ 4000rpm,5,Red,5-Speed,FWD,Power,Ventilated Disk,Drum,14.2,K Series Petrol Engine,3.15 Lakh*
125,Renault Duster 85PS Diesel RxE,2014,Diesel,"54,000 kms",1461 CC,Second Owner,Manual,19.87 kmpl,83.8 bhp,200Nm@ 1750rpm,5,Grey,5 speed,FWD,Power,Disc,Drum,13.9 Seconds,dCi THP Diesel Engine,5.8 Lakh*
126,Maruti Swift VXI Optional,2017,Petrol,"44,000 kms",1197 CC,First Owner,Manual,20.4 kmpl,81.80 bhp,113Nm@ 4200rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,12.6 Seconds,K Series VVT Engine,6.2 Lakh*
127,Hyundai Grand i10 1.2 Kappa Magna BSIV,2018,Petrol,"4,000 kms",1197 CC,First Owner,Manual,18.9 kmpl,81.86 bhp,113.75nm@ 4000rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,5.6 Lakh*
128,Maruti Baleno Alpha 1.2,2017,Petrol,"8,000 kms",1197 CC,First Owner,Manual,21.4 kmpl,83.1 bhp,115Nm@ 4000rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,12.36 seconds,VVT Petrol Engine,7.65 Lakh*
129,Toyota Innova Crysta 2016-2020 2.4 G Plus MT 8 STR,2018,Diesel,"53,000 kms",2393 CC,First Owner,Manual,13.68 kmpl,147.51 bhp,343Nm@ 1400-2800rpm,8,Silver,5 Speed,RWD,Power,Disc,Drum,-,2-GD FTV Engine,18.5 Lakh*
130,Hyundai i20 1.2 Sportz,2011,Petrol,"88,000 kms",1197 CC,Second Owner,Manual,17.0 kmpl,80 bhp,"11.4 kgm at 4,000 rpm",5,Golden,5 Speed,FWD,Power,Disc,Drum,12.96 Sec,In-Line Engine,3.2 Lakh*
131,Hyundai i10 Sportz,2011,Petrol,"88,756 kms",1197 CC,First Owner,Manual,20.36 kmpl,78.9 bhp,111.8Nm@ 4000rpm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,-,DOHC Kappa2 Engine,2.65 Lakh*
132,Toyota Innova Crysta 2016-2020 2.4 G Plus MT 8 STR,2018,Diesel,"53,000 kms",2393 CC,First Owner,Manual,13.68 kmpl,147.51 bhp,343Nm@ 1400-2800rpm,8,Silver,5 Speed,RWD,Power,Disc,Drum,-,2-GD FTV Engine,18.5 Lakh*
133,Hyundai i20 1.2 Sportz,2011,Petrol,"88,000 kms",1197 CC,Second Owner,Manual,17.0 kmpl,80 bhp,"11.4 kgm at 4,000 rpm",5,Golden,5 Speed,FWD,Power,Disc,Drum,12.96 Sec,In-Line Engine,3.2 Lakh*
134,Hyundai i10 Sportz,2011,Petrol,"88,756 kms",1197 CC,First Owner,Manual,20.36 kmpl,78.9 bhp,111.8Nm@ 4000rpm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,-,DOHC Kappa2 Engine,2.65 Lakh*
135,Honda Jazz 1.2 VX i VTEC,2016,Petrol,"43,001 kms",1199 CC,First Owner,Manual,18.7 kmpl,88.7 bhp,110Nm@ 4800rpm,5,Orange,5 Speed,FWD,Power,Disc,Drum,13.7 Seconds,i-VTEC Petrol Engine,6.25 Lakh*
136,Honda City i-VTEC V,2018,Petrol,"48,000 kms",1497 CC,First Owner,Manual,17.4 kmpl,117.6 bhp,145Nm@ 4600rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,9.64 Seconds,i VTEC Engine,9.1 Lakh*
137,Tata Zest AMT Quadrajet 1.3 XMA,2014,Diesel,"9,000 kms",1248 CC,First Owner,Automatic,21.58 kmpl,88.7 bhp,200Nm@ 1750-3000rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,14.75 Seconds,Quadrajet Engine,4.8 Lakh*
138,Maruti Ciaz VDI SHVS,2016,Diesel,"48,000 kms",1248 CC,First Owner,Manual,28.09 kmpl,88.5 bhp,200Nm@ 1750rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,15 Seconds,DDIS 200 Engine,6.9 Lakh*
139,Volkswagen Vento Diesel Highline,2012,Diesel,"86,258 kms",1598 CC,First Owner,Manual,20.54 kmpl,103.6 bhp,250Nm@ 1500-2500rpm,5,Blue,5 Speed,FWD,Power,Disc,Drum,-,Common Rail Diesel Engine,4.25 Lakh*
140,Skoda Rapid 1.6 MPI AT Style Plus,2015,Petrol,"1,37,000 kms",1598 CC,Second Owner,Automatic,14.3 kmpl,103.52 bhp,153Nm@ 3800rpm,5,-,6 Speed,FWD,Power,Disc,Drum,11 Seconds,Petrol Engine,4.5 Lakh*
141,Mercedes-Benz GL-Class 43 AMG Coupe,2018,Petrol,"24,000 kms",2996 CC,First Owner,Automatic,11.5 kmpl,362 bhp,520Nm@ 2500-4500rpm,5,Blue,9 Speed,AWD,Power,Disc,Disc,4.9,Petrol Engine,62 Lakh*
142,Mercedes-Benz C-Class C 220 CDI Sport Edition,2016,Diesel,"55,000 kms",2143 CC,First Owner,Automatic,14.84 kmpl,167.62 bhp,400Nm@ 1400-2800rpm,5,Black,7 Speed,RWD,Power,Ventilated Disc,Solid Disc,8.5 Seconds,In-Line Engine,27 Lakh*
143,Volkswagen Vento 1.5 TDI Highline,2016,Diesel,"74,742 kms",1498 CC,First Owner,Manual,22.27 kmpl,108.6 bhp,250Nm@ 1500-3000rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,11.07 Seconds,TDI Diesel Engine,7.25 Lakh*
144,BMW 3 Series 320d Sport Line,2015,Diesel,"28,000 kms",1995 CC,First Owner,Automatic,18.88 kmpl,184 bhp,380Nm@ 1750-2750rpm,5,White,8 Speed,RWD,Power,Disc,Disc,7.4 Seconds,Diesel Engine,27.5 Lakh*
145,Maruti Swift Dzire VXI,2013,Petrol,"44,000 kms",1197 CC,First Owner,Manual,19.1 kmpl,85.8 bhp,114Nm@ 4000rpm,5,Golden,5 Speed,FWD,Power,Ventilated Disc,Drum,12.6 Seconds,K Series VVT Engine,4.95 Lakh*
146,Maruti Swift Dzire ZXI,2014,Petrol,"55,036 kms",1197 CC,First Owner,Manual,19.1 kmpl,85.8 bhp,114Nm@ 4000rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,12.6 Seconds,K Series VVT Engine,5.2 Lakh*
147,Volkswagen Polo GT 1.5 TDI,2015,Diesel,"97,000 kms",1498 CC,First Owner,Manual,19.91 kmpl,103.6 bhp,250Nm@ 1500-2500rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,10.51 Seconds,TDI Diesel Engine,5.1 Lakh*
148,Toyota Corolla Altis G,2008,Petrol,"99,288 kms",1798 CC,Second Owner,Manual,14.53 kmpl,138.1 bhp,173Nm@ 4000rpm,5,Golden,6 Speed,FWD,Power,Ventilated Disc,Solid Disc,10.42Seconds,DOHC Dual VVT-i Petrol En,3.24 Lakh*
149,Volkswagen Vento 1.6 Highline,2014,Petrol,"92,915 kms",1598 CC,First Owner,Manual,15.04 kmpl,103.2 bhp,153Nm@ 3800rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,12.3 Seconds,MPI Petrol Engine,4.5 Lakh*
150,Maruti Swift Dzire VDi,2008,Diesel,"76,852 kms",1248 CC,Third Owner,Manual,19.3 kmpl,73.9 bhp,190Nm@ 2000rpm,5,Blue,5 Speed,2 WD,Power,Ventilated Disc,Drum,-,In-Line Engine,2.85 Lakh*
151,Hyundai EON Era Plus,2013,Petrol,"53,420 kms",814 CC,First Owner,Manual,21.1 kmpl,55.2 bhp,74.5Nm@ 4000rpm,5,Blue,5 Speed,FWD,Power,Disc,Drum,19 Seconds,Petrol Engine,2.69 Lakh*
152,Maruti Celerio 2017-2021 ZXI,2017,Petrol,"51,000 kms",998 CC,First Owner,Manual,21.63 kmpl,67.05 bhp,90Nm@ 3500rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,15.05 Seconds,K10B Engine,4.4 Lakh*
153,Maruti Ertiga VDI,2014,Diesel,"81,375 kms",1248 CC,First Owner,Manual,20.77 kmpl,88.76 bhp,200Nm@ 1750rpm,7,Blue,5 Speed,FWD,Power,Disc,Drum,13.3 Seconds,DDiS Diesel Engine,6.4 Lakh*
154,Honda Jazz 1.2 SV i VTEC,2017,Petrol,"33,048 kms",1199 CC,First Owner,Manual,18.7 kmpl,88.7 bhp,110Nm@ 4800rpm,5,Brown,5 Speed,FWD,Power,Disc,Drum,13.7 Seconds,i-VTEC Petrol Engine,5.9 Lakh*
155,Toyota Innova Crysta 2016-2020 2.8 GX AT BSIV,2016,Diesel,"1,12,000 kms",2755 CC,First Owner,Automatic,11.36 kmpl,171.5 bhp,360Nm@ 1200-3400rpm,7,Grey,6 Speed,RWD,Power,Disc,Drum,-,1-GD FTV Engine,16.75 Lakh*
156,Maruti Alto LXi,2008,Petrol,"73,953 kms",796 CC,First Owner,Manual,19.7 kmpl,46.3 bhp,62Nm@ 3000rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,17.7 seconds,In-Line Engine,1.7 Lakh*
157,Hyundai i10 Magna 1.2,2010,Petrol,"69,070 kms",1197 CC,First Owner,Manual,20.36 kmpl,78.9 bhp,111.7Nm@ 4000rpm,5,Blue,5 Speed,FWD,Power,Ventilated Disc,Drum,-,Petrol Engine,2.45 Lakh*
158,Volkswagen Vento 1.5 TDI Highline,2013,Diesel,"60,000 kms",1498 CC,First Owner,Manual,22.27 kmpl,108.6 bhp,250Nm@ 1500-3000rpm,5,Beige,5 Speed,FWD,Power,Ventilated Disc,Drum,11.07 Seconds,TDI Diesel Engine,5.5 Lakh*
159,Maruti Alto LXi,2008,Petrol,"73,953 kms",796 CC,First Owner,Manual,19.7 kmpl,46.3 bhp,62Nm@ 3000rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,17.7 seconds,In-Line Engine,1.7 Lakh*
160,Hyundai i10 Magna 1.2,2010,Petrol,"69,070 kms",1197 CC,First Owner,Manual,20.36 kmpl,78.9 bhp,111.7Nm@ 4000rpm,5,Blue,5 Speed,FWD,Power,Ventilated Disc,Drum,-,Petrol Engine,2.45 Lakh*
161,Volkswagen Vento 1.5 TDI Highline,2013,Diesel,"60,000 kms",1498 CC,First Owner,Manual,22.27 kmpl,108.6 bhp,250Nm@ 1500-3000rpm,5,Beige,5 Speed,FWD,Power,Ventilated Disc,Drum,11.07 Seconds,TDI Diesel Engine,5.5 Lakh*
162,Hyundai i20 2015-2017 Asta Option 1.2,2017,Petrol,"28,677 kms",1197 CC,First Owner,Manual,18.6 kmpl,81.83 bhp,114.7Nm@ 4000rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,13.2 Seconds,Kappa VTVT Petrol Engine,6.7 Lakh*
163,Hyundai Santro Xing GLS,2009,Petrol,"50,838 kms",1086 CC,First Owner,Manual,17.92 kmpl,62.1 bhp,96.1Nm@ 3000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,-,Petrol Engine,1.9 Lakh*
164,Maruti Celerio VXI AT,2017,Petrol,"47,530 kms",998 CC,First Owner,Automatic,23.1 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,15.05 Seconds,K10B Engine,4.45 Lakh*
165,Maruti Alto LXi,2008,Petrol,"73,953 kms",796 CC,First Owner,Manual,19.7 kmpl,46.3 bhp,62Nm@ 3000rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,17.7 seconds,In-Line Engine,1.7 Lakh*
166,Hyundai i10 Magna 1.2,2010,Petrol,"69,070 kms",1197 CC,First Owner,Manual,20.36 kmpl,78.9 bhp,111.7Nm@ 4000rpm,5,Blue,5 Speed,FWD,Power,Ventilated Disc,Drum,-,Petrol Engine,2.45 Lakh*
167,Volkswagen Vento 1.5 TDI Highline,2013,Diesel,"60,000 kms",1498 CC,First Owner,Manual,22.27 kmpl,108.6 bhp,250Nm@ 1500-3000rpm,5,Beige,5 Speed,FWD,Power,Ventilated Disc,Drum,11.07 Seconds,TDI Diesel Engine,5.5 Lakh*
168,Hyundai i20 2015-2017 Asta Option 1.2,2017,Petrol,"28,677 kms",1197 CC,First Owner,Manual,18.6 kmpl,81.83 bhp,114.7Nm@ 4000rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,13.2 Seconds,Kappa VTVT Petrol Engine,6.7 Lakh*
169,Hyundai Santro Xing GLS,2009,Petrol,"50,838 kms",1086 CC,First Owner,Manual,17.92 kmpl,62.1 bhp,96.1Nm@ 3000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,-,Petrol Engine,1.9 Lakh*
170,Maruti Celerio VXI AT,2017,Petrol,"47,530 kms",998 CC,First Owner,Automatic,23.1 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,15.05 Seconds,K10B Engine,4.45 Lakh*
171,Honda Jazz 1.2 VX i VTEC,2017,Petrol,"48,731 kms",1199 CC,First Owner,Manual,18.7 kmpl,88.7 bhp,110Nm@ 4800rpm,5,White,5 Speed,FWD,Power,Disc,Drum,13.7 Seconds,i-VTEC Petrol Engine,6.25 Lakh*
172,Honda Amaze 2016-2021 VX CVT i-VTEC,2016,Petrol,"66,000 kms",1199 CC,First Owner,Automatic,18.1 kmpl,88.7 bhp,110Nm@ 4800rpm,5,Silver,CVT,FWD,Power,Disc,Drum,15 Seconds,i-VTEC Petrol Engine,5.75 Lakh*
173,Honda Brio S MT,2014,Petrol,"60,329 kms",1198 CC,First Owner,Manual,19.4 kmpl,86.8 bhp,109Nm@ 4500rpm,5,Brown,5 Speed,FWD,Power,Disc,Drum,14.5 Seconds,i-VTEC Engine,3.65 Lakh*
174,Maruti Ritz ZDi,2015,Diesel,"1,14,000 kms",1248 CC,First Owner,Manual,21.8 kmpl,73.9 bhp,190Nm@ 2000rpm,5,White,5-Speed,-,Power,Ventilated Disc,Disc,13.7,DDiS Diesel Engine,4.25 Lakh*
175,Hyundai i20 Asta 1.4 CRDi,2016,Diesel,"81,520 kms",1396 CC,First Owner,Manual,22.54 kmpl,88.73 bhp,219.7Nm@ 1500-2750rpm,5,Silver,6 Speed,FWD,Power,Disc,Drum,11.9 Seconds,U2 CRDI Diesel Engine,6.1 Lakh*
176,Mahindra Bolero 2011-2019 SLX,2014,Diesel,"1,80,000 kms",2523 CC,First Owner,Manual,15.96 kmpl,62.1 bhp,195Nm@ 1400-2200rpm,7,Red,5 Speed,RWD,Power,Disc,Drum,30.3 Seconds,M2DiCR Diesel Engine,5.4 Lakh*
177,Honda Jazz 1.5 SV i DTEC,2017,Diesel,"69,000 kms",1498 CC,First Owner,Manual,27.3 kmpl,98.6 bhp,200Nm@ 1750rpm,5,Maroon,6 Speed,FWD,Power,Disc,Drum,13.7 Seconds,i-DTEC Diesel Engine,6.3 Lakh*
178,Honda Brio S MT,2015,Petrol,"37,000 kms",1198 CC,Second Owner,Manual,19.4 kmpl,86.8 bhp,109Nm@ 4500rpm,5,White,5 Speed,FWD,Power,Disc,Drum,-,i-VTEC Engine,3.9 Lakh*
179,Hyundai Grand i10 Sportz,2013,Petrol,"59,000 kms",1197 CC,First Owner,Manual,18.9 kmpl,82 bhp,114Nm@ 4000rpm,5,Orange,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,3.9 Lakh*
180,Maruti Alto LXi,2004,Petrol,"59,193 kms",796 CC,First Owner,Manual,19.7 kmpl,46.3 bhp,62Nm@ 3000rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,17.7 seconds,In-Line Engine,1 Lakh*
181,Maruti Swift Vdi BSIII,2007,Diesel,"1,05,000 kms",1248 CC,Fourth & Above Owner,Manual,17.8 kmpl,75 bhp,190Nm@ 2000rpm,5,Red,5 Speed,-,Power,Ventilated Disc,Drum,13.75 seconds,In-Line Engine,2.4 Lakh*
182,Honda Jazz 1.2 S AT i VTEC,2017,Petrol,"41,000 kms",1199 CC,First Owner,Automatic,19.0 kmpl,88.7 bhp,110Nm@ 4800rpm,5,White,5 Speed,FWD,Power,Disc,Drum,13.7 Seconds,i-VTEC Petrol Engine,7 Lakh*
183,Datsun GO A Petrol,2018,Petrol,"42,000 kms",1198 CC,First Owner,Manual,19.02 kmpl,67.05 bhp,104Nm@ 4000rpm,5,Maroon,5 Speed,FWD,Power,Disc,Drum,-,Naturally Aspirated 12V,2.95 Lakh*
184,Chevrolet Enjoy Petrol LS 8 Seater,2013,Petrol,"38,000 kms",1399 CC,First Owner,Manual,13.7 kmpl,98.82 bhp,131Nm@ 4400rpm,8,Grey,5 Speed,FWD,Power,Disc,Drum,-,SMARTECH Petrol Engine,4 Lakh*
185,Mahindra XUV500 W11 Option BSIV,2019,Diesel,"31,802 kms",2179 CC,First Owner,Manual,15.1 kmpl,152.87 bhp,360Nm@ 1750-2800rpm,7,White,6 Speed,FWD,Power,Ventilated Disc,Disc,-,mHawk Diesel Engine,17.9 Lakh*
186,Nissan Micra XL CVT,2017,Petrol,"18,000 kms",1198 CC,First Owner,Automatic,19.34 kmpl,76 bhp,104Nm@ 4000rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,14 Seconds,In Line Petrol Engine,5.25 Lakh*
187,Maruti Celerio VXI AT Optional,2015,Petrol,"22,745 kms",998 CC,First Owner,Automatic,23.1 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,15.05 Seconds,K10B Engine,4.1 Lakh*
188,Maruti Swift Dzire VXI 1.2,2015,Petrol,"90,000 kms",1197 CC,First Owner,Manual,21.21 kmpl,81.80 bhp,113Nm@ 4200rpm,5,Brown,5 Speed,FWD,Power,Disc,Drum,12.6 Seconds,K Series VVT Engine,4.99 Lakh*
189,Maruti SX4 Zxi BSIII,2010,Petrol,"72,000 kms",1586 CC,First Owner,Manual,15.0 kmpl,104.68 bhp,"145@ 4,100(kgm@ rpm)",5,White,5 Speed,-,Power,Ventilated Disc,Drum,12.1 seconds,In-Line Engine,2.9 Lakh*
190,Volkswagen Vento 1.5 TDI Highline,2015,Diesel,"54,001 kms",1498 CC,First Owner,Manual,22.27 kmpl,108.6 bhp,250Nm@ 1500-3000rpm,5,SBrown,5 Speed,FWD,Power,Ventilated Disc,Drum,11.07 Seconds,TDI Diesel Engine,6.2 Lakh*
191,Skoda Rapid 1.6 MPI Ambition Plus,2013,Petrol,"72,000 kms",1598 CC,Second Owner,Manual,15.0 kmpl,103.6 bhp,153Nm@ 3800rpm,5,Golden,5 Speed,FWD,Power,Disc,Drum,-,In-Line Petrol Engine,4.75 Lakh*
192,Mahindra Verito 1.5 D6 BSIV,2013,Diesel,"1,00,000 kms",1461 CC,First Owner,Manual,21.03 kmpl,65 bhp,160Nm@ 2000rpm,5,-,5 Speed,FWD,Power,Disc,Drum,16.5 seconds,dCi CRDi Diesel Engine,3 Lakh*
193,Mitsubishi Pajero Sport 4X4,2014,Diesel,"1,12,000 kms",2477 CC,First Owner,Manual,13.5 kmpl,175.56 bhp,400Nm@ 2000-2500rpm,7,Black,5 Speed,4WD,Power,Ventilated Disc,Ventilated Drum,14.5 Seconds,DI-Diesel Engine,13.45 Lakh*
194,Maruti S-Cross 2017-2020 Alpha DDiS 200 SH,2018,Diesel,"1,80,000 kms",1248 CC,Second Owner,Manual,25.1 kmpl,88.5 bhp,200Nm@ 1750rpm,5,-,5 Speed,FWD,Power,Disc,Disc,13.42 Seconds,DDiS 200 Diesel Engine,8 Lakh*
195,Skoda Rapid 1.6 MPI Ambition Plus,2013,Petrol,"72,000 kms",1598 CC,Second Owner,Manual,15.0 kmpl,103.6 bhp,153Nm@ 3800rpm,5,Golden,5 Speed,FWD,Power,Disc,Drum,-,In-Line Petrol Engine,4.75 Lakh*
196,Mahindra Verito 1.5 D6 BSIV,2013,Diesel,"1,00,000 kms",1461 CC,First Owner,Manual,21.03 kmpl,65 bhp,160Nm@ 2000rpm,5,-,5 Speed,FWD,Power,Disc,Drum,16.5 seconds,dCi CRDi Diesel Engine,3 Lakh*
197,Mitsubishi Pajero Sport 4X4,2014,Diesel,"1,12,000 kms",2477 CC,First Owner,Manual,13.5 kmpl,175.56 bhp,400Nm@ 2000-2500rpm,7,Black,5 Speed,4WD,Power,Ventilated Disc,Ventilated Drum,14.5 Seconds,DI-Diesel Engine,13.45 Lakh*
