,Brand,Make_Year,Fuel,KMs_Driven,Engine_Displacement,No_Of_Owner,Transmission,Mileage,Max_Power,Torque,Seats,Color,Gear_Box,Drive_Type,Steering_Type,Front_Brake_Type,Rear_Brake_Type,Acceleration,Engine_Type,Price
235,Kia Sonet 1.2 HTK Plus,2021,Petrol,"1,643 kms",1197 CC,First Owner,Manual,18.4 kmpl,81.86 bhp,115nm@ 4200rpm,5,Silver,5 Speed,FWD,Electric,Disc,Drum,-,Smartstream G1.2,9.9 Lakh*
236,Volkswagen Tiguan 2.0 TDI Highline,2018,Diesel,"30,831 kms",1968 CC,First Owner,Automatic,16.65 kmpl,141 bhp,340Nm@ 1750-2750rpm,5,White,7 Speed,AWD,Electric,Disc,Disc,-,Common Rail Direct Inject,25.5 Lakh*
237,Mahindra Scorpio VLX SE BSIII,2013,Diesel,"87,000 kms",2179 CC,First Owner,Manual,15.4 kmpl,120 bhp,290Nm@ 1800-2800rpm,8,Black,5 Speed,2WD,Power,Disc,Disc,16.5 seconds,In-Line Engine,5.49 Lakh*
238,Maruti Baleno Delta Diesel,2017,Diesel,"65,000 kms",1248 CC,Second Owner,Manual,27.39 kmpl,74 bhp,190Nm@ 2000rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,12.93 seconds,DDiS Diesel Engine,5.74 Lakh*
239,Hyundai i20 1.2 Asta Option,2017,Petrol,"64,000 kms",1197 CC,First Owner,Manual,18.6 kmpl,81.83 bhp,114.7Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,13.2 Seconds,Kappa VTVT Petrol Engine,6.49 Lakh*
240,Skoda Rapid 1.5 TDI Ambition BSIV,2018,Diesel,"46,000 kms",1498 CC,First Owner,Manual,21.13 kmpl,108.6 bhp,250Nm@ 1500-2500rpm,5,White,5 Speed,FWD,Power,Disc,Drum,-,Diesel Engine,7.99 Lakh*
241,Maruti Swift LXI BSIV,2010,Petrol,"63,000 kms",1197 CC,First Owner,Manual,22.0 kmpl,81.80 bhp,113Nm@ 4200rpm,5,Maroon,5,FWD,Power,Disc,Drum,-,VTVT Engine,2.49 Lakh*
242,Maruti Ritz VDi,2015,Diesel,"1,06,375 kms",1248 CC,Second Owner,Manual,23.2 kmpl,73.94 bhp,190Nm@ 2000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,14 Seconds,DDiS Diesel Engine,3.21 Lakh*
243,Ford Figo Diesel LXI,2012,Diesel,"1,03,635 kms",1399 CC,Second Owner,Manual,20.0 kmpl,68 bhp,160Nm@ 2000rpm,5,Red,5 Speed,Front Wheel Drive,Power,Ventilated Disc,Drum,14.8 Seconds,Diesel Engine,1.77 Lakh*
244,Maruti Alto K10 2010-2014 VXI,2011,Petrol,"48,168 kms",998 CC,Second Owner,Manual,20.92 kmpl,67.1 bhp,90Nm@ 3500rpm,5,Fire Brick Red,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,1.99 Lakh*
245,Toyota Fortuner 3.0 Diesel,2011,Diesel,"2,02,214 kms",2982 CC,Second Owner,Manual,11.5 kmpl,171 bhp,343Nm@ 1400-3400rpm,7,White,5 Speed,4WD,Power,Ventilated Disc,Leading-Trailing Drum,9.6 Seconds,4 Cylinders In-line,12.99 Lakh*
246,Hyundai EON Era Plus,2016,Petrol,"66,583 kms",814 CC,First Owner,Manual,21.1 kmpl,55.2 bhp,74.5Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,19 Seconds,Petrol Engine,2.29 Lakh*
247,Nissan Micra Active XL Petrol,2015,Petrol,"1,05,423 kms",1198 CC,First Owner,Manual,19.49 kmpl,67.04 bhp,104Nm@ 4000rpm,5,Black,5 Speed,FWD,Power,Ventilated Disc,Drum,15 Seconds,In Line Petrol Engine,2.27 Lakh*
248,Maruti Alto K10 LXI,2011,Petrol,"79,108 kms",998 CC,Second Owner,Manual,20.92 kmpl,67.1 bhp,90Nm@ 3500rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3Seconds,K Series Petrol Engine,1.95 Lakh*
249,Renault KWID 1.0 RXT Optional,2017,Petrol,"42,585 kms",999 CC,First Owner,Manual,23.01 kmpl,67 bhp,91Nm@ 4250rpm,5,Planet Grey,5 Speed,FWD,Power,Disc,Drum,13.90 Seconds,Petrol Engine,2.8 Lakh*
250,Renault Pulse RxL,2012,Diesel,"72,564 kms",1461 CC,Second Owner,Manual,23.08 kmpl,63.1 bhp,160Nm@ 2000rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,-,dCi In-Line Diesel Engine,1.77 Lakh*
251,Hyundai i10 Magna 1.2 iTech SE,2013,Petrol,"78,598 kms",1197 CC,Second Owner,Manual,20.36 kmpl,78.9 bhp,111.7Nm@ 4000rpm,5,P white,5 Speed,FWD,Power,Ventilated Disc,Drum,-,DOHC Kappa2 Engine,2.69 Lakh*
252,Maruti Alto K10 2010-2014 VXI,2013,Petrol,"1,22,671 kms",998 CC,First Owner,Manual,20.92 kmpl,67.1 bhp,90Nm@ 3500rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,2.27 Lakh*
253,Hyundai i10 Magna LPG,2012,LPG,"65,202 kms",1086 CC,Second Owner,Manual,19.2 km/kg,68.05 bhp,99.04Nm@ 4500rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,14.3 Seconds,IRDE2 Engine,2.49 Lakh*
254,Toyota Etios Cross 1.4L VD,2014,Diesel,"1,77,301 kms",1364 CC,First Owner,Manual,23.59 kmpl,67.06 bhp,170Nm@ 1800-2400rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,12 Seconds,D-4D Diesel Engine,4.52 Lakh*
255,Maruti Swift Dzire VDi,2009,Diesel,"1,06,411 kms",1248 CC,First Owner,Manual,19.3 kmpl,73.9 bhp,190Nm@ 2000rpm,5,Silver,5 Speed,2 WD,Power,Ventilated Disc,Drum,-,In-Line Engine,2.44 Lakh*
256,Tata Nano LX,2012,Petrol,"73,069 kms",624 CC,Second Owner,Manual,25.4 kmpl,37.48 bhp,51Nm@ 4000+/-500rpm,4,Orange,4 Speed,RWD,Manual,Drum,Drum,12.6 Seconds,Petrol Engine,"62,700*"
257,Hyundai Grand i10 CRDi Asta,2015,Diesel,"1,30,966 kms",1120 CC,First Owner,Manual,24.0 kmpl,70 bhp,160Nm@ 1500-2750rpm,5,White,5 Speed,FWD,Power,Disc,Drum,15.6 Seconds,U2 CRDi Diesel Engine,4.17 Lakh*
258,Maruti Alto K10 2010-2014 VXI,2014,Petrol,"41,902 kms",998 CC,First Owner,Manual,20.92 kmpl,67.1 bhp,90Nm@ 3500rpm,5,S white,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,2.76 Lakh*
259,Renault KWID RXL 02 Anniversary Edition,2017,Petrol,"24,167 kms",799 CC,First Owner,Manual,25.17 kmpl,53.3 bhp,72Nm@ 4386rpm,5,Ice White,5 Speed,FWD,Power,Disc,Drum,16 Seconds,Petrol Engine,2.62 Lakh*
260,Maruti Wagon R VXI,2013,Petrol,"65,000 kms",998 CC,First Owner,Manual,20.51 kmpl,67.04 bhp,90Nm@ 3500rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,3 Lakh*
261,Maruti Alto K10 LX,2014,Petrol,"35,000 kms",998 CC,First Owner,Manual,23.95 kmpl,67.05 bhp,90Nm@ 3500rpm,5,Grey,5 Speed,FWD,Manual,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,2.8 Lakh*
262,Nissan Micra Diesel XV Primo,2012,Diesel,"71,049 kms",1461 CC,First Owner,Manual,23.08 kmpl,63.1 bhp,160Nm@ 2000rpm,5,P White,5 Speed Manual,Two Whhel Drive,Power,Ventilated Disc,Drum,-,In-Line Diesel Engine,1.99 Lakh*
263,Datsun RediGO S,2017,Petrol,"57,577 kms",799 CC,Second Owner,Manual,22.7 kmpl,53.64 bhp,72Nm@ 4386rpm,5,White,5-Speed,2WD,Power,Disc,Drum,-,0.8L Petrol Engine,1.41 Lakh*
264,Renault Fluence Diesel E4,2011,Diesel,"1,43,072 kms",1461 CC,First Owner,Manual,21.8 kmpl,78 bhp,240Nm@ 2000rpm,5,White,6 Speed MT,2WD,Power,Ventilated Disc,Disc,-,"Spark ignition, multipoin",2.55 Lakh*
265,Volkswagen Vento Diesel Highline,2013,Diesel,"92,046 kms",1598 CC,Second Owner,Manual,20.54 kmpl,103.6 bhp,250Nm@ 1500-2500rpm,5,White,5 Speed,FWD,Power,Disc,Drum,-,Common Rail Diesel Engine,3.75 Lakh*
266,Maruti Ritz VDi,2011,Diesel,"62,810 kms",1248 CC,First Owner,Manual,23.2 kmpl,73.94 bhp,190Nm@ 2000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,14 Seconds,DDiS Diesel Engine,2.3 Lakh*
267,Mahindra Verito Vibe 1.5 dCi D4,2013,Diesel,"91,454 kms",1461 CC,First Owner,Manual,20.8 kmpl,64.1 bhp,160Nm@ 2000rpm,5,Arctic White,5 Speed,FWD,Power,Disc,Drum,17 Seconds,dCi CRDi Diesel Engine,"94,600*"
268,Hyundai Grand i10 1.2 CRDi Sportz,2017,Diesel,"84,756 kms",1186 CC,First Owner,Manual,24.0 kmpl,73.97 bhp,190.24nm@ 1750-2250rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,13.21 Seconds,U2 CRDi Diesel Engine,4.54 Lakh*
269,Maruti Alto LXi,2011,Petrol,"37,796 kms",796 CC,First Owner,Manual,19.7 kmpl,46.3 bhp,62Nm@ 3000rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,17.7 seconds,In-Line Engine,1.76 Lakh*
270,Hyundai Verna 1.6 CRDi EX MT,2013,Diesel,"1,11,839 kms",1582 CC,First Owner,Manual,22.32 kmpl,126.3 bhp,259.9Nm@ 1900-2750rpm,5,Black,4 Speed,FWD,Power,Disc,Disc,-,VGT CRDi Diesel Engine,4.4 Lakh*
271,Ford Figo Diesel ZXI,2010,Diesel,"84,115 kms",1399 CC,First Owner,Manual,20.0 kmpl,68 bhp,160Nm@ 2000rpm,5,Chill Met,5 Speed,Front Wheel Drive,Power,Ventilated Discs,Drum,14.8 Seconds,Diesel Engine,1.78 Lakh*
272,Maruti Swift Dzire LDi,2008,Diesel,"1,06,234 kms",1248 CC,Third Owner,Manual,19.3 kmpl,73.9 bhp,190Nm@ 2000rpm,5,White,5 Speed,2 WD,Power,Ventilated Disc,Drum,-,In-Line Engine,2.18 Lakh*
273,Maruti Alto K10 2010-2014 VXI,2013,Petrol,"53,448 kms",998 CC,First Owner,Manual,20.92 kmpl,67.1 bhp,90Nm@ 3500rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,2.45 Lakh*
274,Maruti A Star Vxi,2010,Petrol,"1,07,999 kms",998 CC,First Owner,Manual,19.0 kmpl,66.1 bhp,90Nm@ 3500rpm,5,P Met Arc White,5 Speed,FWD,Power,Ventilated Disc,Drum,-,K Series Petrol Engine,1.54 Lakh*
275,BMW 3 Series 320d,2012,Diesel,"66,020 kms",1995 CC,Second Owner,Automatic,13.2 kmpl,170 bhp,"34.7@ 1,750-3,000(kgm@ rpm)",5,Silver,6 Speed,-,Power,Disc,Disc,8.9 seconds,In-Line Engine,13.2 Lakh*
276,Maruti Alto 800 LXI,2013,Petrol,"62,512 kms",796 CC,First Owner,Manual,22.74 kmpl,47.3 bhp,69Nm@ 3500rpm,5,White,5 Speed,FWD,Power,Solid Disc,Drum,19 Seconds,F8D Petrol Engine,2.14 Lakh*
277,Mahindra XUV500 W8 AWD,2013,Diesel,"91,079 kms",2179 CC,Second Owner,Manual,15.1 kmpl,140 bhp,330Nm@ 1600-2800rpm,7,Lakeprpl,6 Speed,AWD,Power,Disc & Caliper Type,Disc & Caliper Type,12.5 Seconds,mHawk Diesel Engine,6.33 Lakh*
278,Volkswagen Polo 1.5 TDI Trendline,2017,Diesel,"48,000 kms",1498 CC,First Owner,Manual,20.14 kmpl,88 bhp,230Nm@ 1500-2500rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,16.1 Seconds,TDI Diesel Engine,5.5 Lakh*
279,Maruti Swift Dzire VDi,2010,Diesel,"1,20,000 kms",1248 CC,Second Owner,Manual,19.3 kmpl,73.9 bhp,190Nm@ 2000rpm,5,-,5 Speed,2 WD,Power,Ventilated Disc,Drum,-,In-Line Engine,3 Lakh*
280,Maruti Ritz ZXi,2010,Petrol,"73,000 kms",1197 CC,First Owner,Manual,18.5 kmpl,85.80 bhp,114Nm@ 4000rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,15 Seconds,K Series Petrol Engine,2.2 Lakh*
281,Toyota Fortuner 2016-2021 2.7 2WD MT BSIV,2019,Petrol,"70,000 kms",2694 CC,Second Owner,Manual,10.01 kmpl,163.7 bhp,245Nm@ 4000rpm,7,-,5 Speed,RWD,Power,Ventilated Disc,Ventilated Disc,-,Dual VVTi Petrol Engine,26 Lakh*
282,Maruti Wagon R LXI BSIII,2011,Petrol,"70,000 kms",998 CC,Second Owner,Manual,18.9 kmpl,67.1 bhp,90Nm@ 3500rpm,5,-,5 Speed,FWD,Power,Ventilated Disc,Drum,-,K Series Petrol Engine,2.4 Lakh*
283,Hyundai i10 Magna,2010,Petrol,"55,000 kms",1197 CC,Second Owner,Manual,20.36 kmpl,78.9 bhp,111.7Nm@ 4000rpm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,-,Kappa Petrol Engine,1.65 Lakh*
284,Volkswagen Vento 1.0 TSI Highline,2020,Petrol,"7,500 kms",999 CC,Test Drive Car,Manual,17.69 kmpl,108.62 bhp,175Nm@ 1750-4000rpm,5,Grey,6 Speed,FWD,Electronic,Disc,Drum,12.3 Seconds,TSI Petrol Engine,11.21 Lakh*
285,Volkswagen Ameo 1.5 TDI Trendline,2017,Diesel,"93,627 kms",1498 CC,First Owner,Manual,21.66 kmpl,108.62 bhp,250Nm@ 1500-3000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,11.64 Seconds,TDI Diesel Engine,4.75 Lakh*
286,Volkswagen Polo Diesel Trendline 1.2L,2012,Diesel,"82,000 kms",1199 CC,Second Owner,Manual,22.07 kmpl,73.9 bhp,180Nm@ 2000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,14.4 Seconds,In-Line Diesel Engine,2.99 Lakh*
287,Volkswagen Polo GT 1.0 TSI,2020,Petrol,"8,000 kms",999 CC,Test Drive Car,Automatic,16.47 kmpl,108.62 bhp,175nm@ 1750-4000rpm,5,White,6 Speed,FWD,Electronic,Disc,Drum,-,1.0L TSI Petrol,10.5 Lakh*
288,Maruti Wagon R LXI DUO,2010,LPG,"33,000 kms",998 CC,First Owner,Manual,14.4 km/kg,61.7 bhp,85Nm@ 3500rpm,5,Maroon,5 Speed,FWD,Power,Ventilated Disc,Drum,-,K Series Petrol Engine,2.34 Lakh*
289,Maruti Wagon R LXI BSIII,2011,Petrol,"40,000 kms",998 CC,Second Owner,Manual,18.9 kmpl,67.1 bhp,90Nm@ 3500rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,-,K Series Petrol Engine,2.7 Lakh*
290,Mahindra Scorpio S11,2018,Diesel,"97,000 kms",2179 CC,First Owner,Manual,0.0 kmpl,140 bhp,319nm@ 1500-2800rpm,7,White,6 Speed,RWD,Hydraulic,Ventilated Disc,Drum,-,mHawk Diesel Engine,15 Lakh*
291,Maruti Ritz LDi,2015,Diesel,"70,000 kms",1248 CC,First Owner,Manual,21.1 kmpl,73.9 bhp,190Nm@ 2000rpm,5,White,5-Speed,FWD,Power,Ventilated Disk,Drum,14.2,Diesel,3.49 Lakh*
292,Maruti Alto 800 VXI,2019,Petrol,"20,000 kms",796 CC,First Owner,Manual,24.7 kmpl,47.3 bhp,69Nm@ 3500rpm,5,Grey,5 Speed,FWD,Power,Solid Disc,Drum,19 Seconds,F8D Petrol Engine,3.28 Lakh*
293,Mahindra Scorpio S10 7 Seater,2016,Diesel,"1,20,000 kms",2179 CC,First Owner,Manual,15.4 kmpl,120 bhp,280Nm@ 1800-2800rpm,7,-,5 Speed,RWD,Power,Disc,Drum,19 Seconds,mHawk Diesel Engine,11 Lakh*
294,Mahindra Scorpio VLX 2WD AIRBAG AT BSIV,2013,Diesel,"98,894 kms",2179 CC,First Owner,Manual,12.05 kmpl,120 bhp,290Nm@ 1800-2800rpm,8,White,5 Speed,FWD,Power,Disc,Drum,-,mHawk CRDe Engine,5.9 Lakh*
295,Honda Jazz V CVT,2018,Petrol,"30,839 kms",1199 CC,First Owner,Automatic,18.2 kmpl,88.7 bhp,110Nm@ 4800rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,13.7 Seconds,i-VTEC Petrol Engine,6.95 Lakh*
296,Tata Indigo CR4,2011,Diesel,"89,000 kms",1396 CC,Second Owner,Manual,23.57 kmpl,70 bhp,140Nm@ 1800-3000rpm,5,-,5 Speed,FWD,Power,Disc,Drum,-,CR4 Turbo Intercooled Eng,1.5 Lakh*
297,Tata Safari Storme VX,2015,Diesel,"70,000 kms",2179 CC,First Owner,Manual,14.0 kmpl,138.1 bhp,320Nm@ 1700-2700rpm,7,White,5 Speed,FWD,Power,Ventilated Disc,Ventilated Disc,-,VTT VariCOR Diesel Engine,6.49 Lakh*
298,Honda Civic 1.8 S AT,2007,Petrol,"62,271 kms",1799 CC,First Owner,Automatic,12.9 kmpl,130 bhp,172Nm@ 4300rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Disc,11.3 seconds,In-Line Engine,2.85 Lakh*
299,Hyundai EON Era Plus,2016,Petrol,"30,000 kms",814 CC,First Owner,Manual,21.1 kmpl,55.2 bhp,74.5Nm@ 4000rpm,5,-,5 Speed,FWD,Power,Disc,Drum,19 Seconds,Petrol Engine,2.8 Lakh*
300,Maruti Wagon R AMT VXI,2016,Petrol,"70,000 kms",998 CC,First Owner,Automatic,20.51 kmpl,67 bhp,90Nm@ 3500rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,4 Lakh*
301,Mercedes-Benz C-Class C 200 Kompressor Elegance AT,2007,Petrol,"70,000 kms",1796 CC,First Owner,Automatic,11.74 kmpl,186 bhp,285Nm@ 2400-4000rpm,5,Silver,7 Speed,RWD,Power,Ventilated Disc,Solid Disc,8.8 Seconds,Blue Efficiency Engine,5.5 Lakh*
302,Ford Freestyle Titanium Petrol BSIV,2019,Petrol,"20,000 kms",1194 CC,First Owner,Manual,19.0 kmpl,94.68 bhp,120Nm@ 4250rpm,5,White,5-Speed,FWD,Power,Ventilated Disc,Drum,13.07 Seconds,1.2 litre Petrol Engine,5.8 Lakh*
303,Maruti Alto 800 LXI,2014,Petrol,"54,000 kms",796 CC,First Owner,Manual,24.7 kmpl,47.3 bhp,69Nm@ 3500rpm,5,Red,5 Speed,FWD,Power,Solid Disc,Drum,19 Seconds,F8D Petrol Engine,2.24 Lakh*
304,Honda City 2017-2020 GXi,2008,Petrol,"70,000 kms",1497 CC,Second Owner,Manual,17.7 kmpl,78 bhp,"12.7@ 2,700(kgm@ rpm)",5,White,5 Speed,-,Power,Ventilated Disc,Drum,13.5 seconds,In-Line Engine,2.2 Lakh*
305,Tata Safari Storme VX Varicor 400,2017,Diesel,"74,000 kms",2179 CC,First Owner,Manual,14.1 kmpl,153.86 bhp,400Nm@ 1750-2500rpm,7,Silver,6 Speed,RWD,Power,Ventilated Disc,Disc,12.8 Seconds,VTT VARICOR Diesel Engine,7.99 Lakh*
306,Maruti Swift Dzire Tour 1.2 S STD,2019,Petrol,"50,000 kms",1197 CC,Second Owner,Manual,19.95 kmpl,81.80 bhp,113nm@ 4200rpm,5,-,5 Speed,-,Power,Ventilated Disc,Drum,-,VVT,3.5 Lakh*
307,Hyundai Verna 1.6 SX CRDi (O),2015,Diesel,"62,350 kms",1582 CC,First Owner,Manual,22.32 kmpl,126.32 bhp,259.8Nm@ 1900-2750rpm,5,White,6 Speed,FWD,Power,Disc,Disc,10.62 Seconds,Diesel Engine,5.99 Lakh*
308,Maruti Swift VXi BSIV,2010,Petrol,"68,000 kms",1197 CC,First Owner,Manual,16.1 kmpl,85 bhp,"113Nm@ 4,500rpm",5,Silver,5 Speed,-,Power,Ventilated Disc,Drum,12.29 seconds,In-Line Engine,2.7 Lakh*
309,BMW 5 Series 530d Highline,2008,Diesel,"1,49,000 kms",2993 CC,First Owner,Automatic,11.5 kmpl,235 bhp,"51@ 1,750-3,000(kgm@ rpm)",5,Blue,6 Speed,-,Power,Disc,Disc,6.3 seconds,In-Line Engine,10 Lakh*
310,Hyundai EON D Lite Plus,2012,Petrol,"35,972 kms",814 CC,First Owner,Manual,21.1 kmpl,55.2 bhp,74.5Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,19 Seconds,Petrol Engine,1.74 Lakh*
311,Skoda Rapid 1.6 TDI Ambition,2012,Diesel,"1,62,722 kms",1598 CC,First Owner,Manual,20.5 kmpl,103.5 bhp,250Nm@ 1500-2500rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,-,Turbocharged Diesel Engin,2.69 Lakh*
312,Renault Pulse RxZ,2012,Diesel,"56,527 kms",1461 CC,First Owner,Manual,23.08 kmpl,63.1 bhp,160Nm@ 2000rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,16 Seconds,dCi In-Line Diesel Engine,2.18 Lakh*
313,Maruti Swift Dzire VDi,2011,Diesel,"1,62,223 kms",1248 CC,Third Owner,Manual,19.3 kmpl,73.9 bhp,190Nm@ 2000rpm,5,White,5 Speed,2 WD,Power,Ventilated Disc,Drum,-,In-Line Engine,2.27 Lakh*
314,Maruti Alto LXi BSIII,2007,Petrol,"1,04,381 kms",796 CC,Third Owner,Manual,19.7 kmpl,46.3 bhp,62Nm@ 3000rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,17.7 seconds,In-Line Engine,"79,500*"
315,Maruti Wagon R LXI Minor,2009,Petrol,"62,140 kms",1061 CC,First Owner,Manual,18.9 kmpl,67 bhp,84Nm@ 3500rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,-,FC Petrol Engine,1.79 Lakh*
316,Maruti Swift VDI,2011,Diesel,"1,14,767 kms",1248 CC,First Owner,Manual,22.9 kmpl,74 bhp,190Nm@ 2000rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,13.75 Seconds,DDiS Diesel Engine,2.89 Lakh*
317,Volkswagen Polo Diesel Trendline 1.2L,2012,Diesel,"73,011 kms",1199 CC,Second Owner,Manual,22.07 kmpl,73.9 bhp,180Nm@ 2000rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,14.4 Seconds,In-Line Diesel Engine,2.6 Lakh*
318,Ford Figo Diesel LXI,2012,Diesel,"1,29,105 kms",1399 CC,Third Owner,Manual,20.0 kmpl,68 bhp,160Nm@ 2000rpm,5,White,5 Speed,Front Wheel Drive,Power,Ventilated Disc,Drum,14.8 Seconds,Diesel Engine,1.28 Lakh*
319,Maruti Wagon R Stingray VXI,2013,Petrol,"98,828 kms",998 CC,First Owner,Manual,20.51 kmpl,67.04 bhp,90Nm@ 3500rpm,5,S White,5 Speed,FWD,Power,Ventilated Disc,Drum,15 Seconds,K 10B Petrol Engine,2.64 Lakh*
320,Mahindra KUV 100 mFALCON G80 K8,2016,Petrol,"51,959 kms",1198 CC,Second Owner,Manual,18.15 kmpl,82 bhp,115Nm@ 3500-3600rpm,6,Silver,5 Speed,FWD,Power,Disc,Drum,14.5 seconds,mFALCON G80 Engine,3.47 Lakh*
321,Tata Hexa XT,2017,Diesel,"142,187 kms",2179 CC,First Owner,Manual,17.6 kmpl,153.86 bhp,400Nm@ 1750-2500rpm,7,ARIZONA BLUE,6 Speed,AWD,Power,Disc,Disc,-,2.2 LTR. VARICOR 400,7.92 Lakh*
322,Maruti Swift Dzire VDI,2017,Diesel,"73,280 kms",1248 CC,First Owner,Manual,28.4 kmpl,74.02 bhp,190Nm@ 2000rpm,5,PA White,5 Speed,FWD,Power,Disc,Drum,13.03 Seconds,DDiS Diesel Engine,6.41 Lakh*
323,Maruti Swift Dzire LDI,2013,Diesel,"1,52,728 kms",1248 CC,First Owner,Manual,23.4 kmpl,74 bhp,190Nm@ 2000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,14.85 Seconds,DDiS Diesel Engine,3.61 Lakh*
324,Chevrolet Beat Diesel PS,2012,Diesel,"1,10,741 kms",936 CC,Third Owner,Manual,25.44 kmpl,57.6 bhp,150Nm@ 1750rpm,5,White,5 Speed,FWD,Power,Disc,Drum,-,Smartech Engine,1.11 Lakh*
325,Hyundai Verna 1.6 SX,2014,Diesel,"1,89,760 kms",1582 CC,First Owner,Manual,22.32 kmpl,126.32 bhp,259.8Nm@ 1900-2750rpm,5,Star Dust,6 Speed,FWD,Power,Disc,Disc,10.62 Seconds,Diesel Engine,4.99 Lakh*
326,Ford EcoSport 1.5 Diesel Ambiente,2015,Diesel,"49,074 kms",1498 CC,First Owner,Manual,21.7 kmpl,98.96 bhp,215Nm@ 1750-2500rpm,5,White,5 Speed,FWD,Electric,Ventilated Disc,Drum,-,TDCi Diesel Engine,5.26 Lakh*
327,Renault KWID RXL,2015,Petrol,"79,418 kms",799 CC,First Owner,Manual,25.17 kmpl,53.3 bhp,72Nm@ 4386rpm,5,F Red,5 Speed,FWD,Power,Disc,Drum,16 Seconds,Petrol Engine,2 Lakh*
328,Hyundai i20 1.4 CRDi Asta,2012,Diesel,"1,76,555 kms",1396 CC,Second Owner,Manual,23.0 kmpl,90 bhp,22.4 kgm at 1750-2750rpm,5,White,6-Speed,-,Power,Disc,Disc,-,Diesel,2.07 Lakh*
329,Maruti SX4 S Cross DDiS 200 Sigma,2016,Diesel,"99,778 kms",1248 CC,First Owner,Manual,23.65 kmpl,88.5 bhp,200Nm@ 1750rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Solid Disc,13.5 Seconds,DDiS 200 Diesel Engine,5.46 Lakh*
330,Maruti Alto LXi,2012,Petrol,"42,263 kms",796 CC,First Owner,Manual,19.7 kmpl,46.3 bhp,62Nm@ 3000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,17.7 seconds,In-Line Engine,1.71 Lakh*
331,Honda City 1.5 S MT,2011,Petrol,"44,058 kms",1497 CC,First Owner,Manual,17.0 kmpl,118 bhp,146Nm at 4800 rpm,5,Bold Beige,5 Speed,FWD,Power,Disc,Drum,-,In-Line Engine,2.27 Lakh*
332,Tata Safari 2005-2017 DICOR 2.2 EX 4x2 BS IV,2015,Diesel,"86,303 kms",2179 CC,First Owner,Manual,13.93 kmpl,138.03 bhp,320Nm@ 1700-2700rpm,7,White,5 Speed,RWD,Power,Ventilated Disc,Drum,15.8 Seconds,DICOR Engine,4.31 Lakh*
333,Maruti Alto LXi,2008,Petrol,"1,26,476 kms",796 CC,Second Owner,Manual,19.7 kmpl,46.3 bhp,62Nm@ 3000rpm,5,Black,5 Speed,FWD,Power,Disc,Drum,17.7 seconds,In-Line Engine,"85,100*"
334,Maruti Swift 1.3 VXi,2009,Petrol,"88,775 kms",White,First Owner,Manual,19.3 kmpl,73.9 bhp,190Nm@ 2000rpm,5,White,5 Speed,2 WD,Power,Ventilated Disc,Drum,-,In-Line Engine,2.27 Lakh*
